,movieId,title,genres
5382,movie_8972,National Treasure (2004),Action|Adventure|Drama|Mystery|Thriller
5383,movie_8973,Bad Education (La mala educación) (2004),Drama|Thriller
5384,movie_8974,"SpongeBob SquarePants Movie, The (2004)",Adventure|Animation|Children|Comedy
5385,movie_8977,Alexander (2004),Action|Adventure|Drama|War
5386,movie_8978,Christmas with the Kranks (2004),Children|Comedy
5387,movie_8979,Guerrilla: The Taking of Patty Hearst (2004),Documentary
5388,movie_8981,Closer (2004),Drama|Romance
5389,movie_8982,I Am David (2003),Drama
5390,movie_8983,House of Flying Daggers (Shi mian mai fu) (2004),Action|Drama|Romance
5391,movie_8984,Ocean's Twelve (2004),Action|Comedy|Crime|Thriller
5392,movie_8985,Blade: Trinity (2004),Action|Fantasy|Horror|Thriller
5393,movie_8987,Bush's Brain (2004),Documentary
5394,movie_8989,Damn Yankees! (1958),Comedy|Musical
5395,movie_8998,That's Entertainment (1974),Documentary
5396,movie_9004,D.A.R.Y.L. (1985),Adventure|Children|Sci-Fi
5397,movie_9005,Fire in the Sky (1993),Drama|Mystery|Sci-Fi
5398,movie_9008,"Invisible Man Returns, The (1940)",Horror|Sci-Fi
5399,movie_9010,Love Me If You Dare (Jeux d'enfants) (2003),Drama|Romance
5400,movie_9018,Control Room (2004),Documentary|War
5401,movie_25746,"Hunchback of Notre Dame, The (1923)",Drama|Horror
5402,movie_25750,Sherlock Jr. (1924),Comedy|Fantasy|Romance
5403,movie_25752,"Freshman, The (1925)",Comedy
5404,movie_25753,Greed (1924),Drama
5405,movie_25757,"Jazz Singer, The (1927)",Drama|Musical|Romance
5406,movie_25769,"Steamboat Bill, Jr. (1928)",Comedy|Romance
5407,movie_25771,"Andalusian Dog, An (Chien andalou, Un) (1929)",Fantasy
5408,movie_25773,Little Caesar (1931),Crime|Drama
5409,movie_25782,Boudu Saved From Drowning (Boudu sauvé des eaux) (1932),Comedy
5410,movie_25788,Scarface (1932),Crime|Drama
5411,movie_25795,Dinner at Eight (1933),Comedy|Drama|Romance
5412,movie_25797,Gold Diggers of 1933 (1933),Musical
5413,movie_25805,"Atalante, L' (1934)",Comedy|Drama|Romance
5414,movie_25825,Fury (1936),Drama|Film-Noir
5415,movie_25826,Libeled Lady (1936),Comedy|Romance
5416,movie_25827,Mr. Deeds Goes to Town (1936),Comedy|Romance
5417,movie_25833,Camille (1936),Drama|Romance
5418,movie_25834,Captains Courageous (1937),Adventure|Drama
5419,movie_25841,Stage Door (1937),Drama
5420,movie_25850,Holiday (1938),Comedy|Drama|Romance
5421,movie_25855,"Roaring Twenties, The (1939)",Crime|Drama|Thriller
5422,movie_25856,Wuthering Heights (1939),Drama|Romance
5423,movie_25865,"Letter, The (1940)",Drama|Film-Noir
5424,movie_25870,Here Comes Mr. Jordan (1941),Comedy|Fantasy|Romance
5425,movie_25886,Random Harvest (1942),Drama|Romance
5426,movie_25887,Tales of Manhattan (1942),Comedy|Drama
5427,movie_25898,Day of Wrath (Vredens dag) (1943),Drama
5428,movie_25905,"Miracle of Morgan's Creek, The (1944)",Comedy|Romance
5429,movie_25906,Mr. Skeffington (1944),Drama|Romance
5430,movie_25923,Great Expectations (1946),Drama
5431,movie_25927,"Stranger, The (1946)",Drama|Film-Noir|Thriller
5432,movie_25937,Easter Parade (1948),Musical|Romance
5433,movie_25940,"Lady from Shanghai, The (1947)",Drama|Film-Noir|Mystery
5434,movie_25946,"Three Musketeers, The (1948)",Action|Adventure|Drama|Romance
5435,movie_25947,Unfaithfully Yours (1948),Comedy
5436,movie_25952,"Letter to Three Wives, A (1949)",Comedy|Drama
5437,movie_25959,Annie Get Your Gun (1950),Comedy|Musical|Romance|Western
5438,movie_25962,King Solomon's Mines (1950),Action|Adventure|Romance
5439,movie_25963,"Young and the Damned, The (Olvidados, Los) (1950)",Crime|Drama
5440,movie_25996,"Star Is Born, A (1954)",Drama|Musical
5441,movie_25999,The Wild One (1953),Drama
5442,movie_26002,Confidential Report (1955),Crime|Drama|Mystery|Thriller
5443,movie_26003,Night and Fog (Nuit et brouillard) (1955),Crime|Documentary|War
5444,movie_26038,Teacher's Pet (1958),Comedy|Romance
5445,movie_26048,"Human Condition II, The (Ningen no joken II) (1959)",Drama|War
5446,movie_26052,Pickpocket (1959),Crime|Drama
5447,movie_26059,When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960),Drama
5448,movie_26073,"Human Condition III, The (Ningen no joken III) (1961)",Drama|War
5449,movie_26078,Advise and Consent (1962),Drama
5450,movie_26082,Harakiri (Seppuku) (1962),Drama
5451,movie_26084,"Music Man, The (1962)",Children|Comedy|Musical|Romance
5452,movie_26085,Mutiny on the Bounty (1962),Adventure|Drama|Romance
5453,movie_26095,"Carabineers, The (Carabiniers, Les) (1963)",Comedy|Drama|War
5454,movie_26116,"Hush... Hush, Sweet Charlotte (1964)",Horror|Thriller
5455,movie_26122,Onibaba (1964),Drama|Horror|War
5456,movie_26124,Robinson Crusoe on Mars (1964),Sci-Fi
5457,movie_26131,"Battle of Algiers, The (La battaglia di Algeri) (1966)",Drama|War
5458,movie_26133,"Charlie Brown Christmas, A (1965)",Animation|Children|Comedy
5459,movie_26142,Major Dundee (1965),Adventure|War|Western
5460,movie_26147,"Thousand Clowns, A (1965)",Comedy|Drama|Romance
5461,movie_26150,Andrei Rublev (Andrey Rublyov) (1969),Drama|War
5462,movie_26151,Au Hasard Balthazar (1966),Crime|Drama
5463,movie_26152,Batman (1966),Action|Adventure|Comedy
5464,movie_26158,Closely Watched Trains (Ostre sledované vlaky) (1966),Comedy|Drama|War
5465,movie_26159,Tokyo Drifter (Tôkyô nagaremono) (1966),Action|Crime|Drama
5466,movie_26169,Branded to Kill (Koroshi no rakuin) (1967),Action|Crime|Drama
5467,movie_26171,Play Time (a.k.a. Playtime) (1967),Comedy
5468,movie_26172,Point Blank (1967),Action|Crime|Drama|Thriller
5469,movie_26176,Titicut Follies (1967),Documentary|Drama
5470,movie_26183,Asterix and Cleopatra (Astérix et Cléopâtre) (1968),Action|Adventure|Animation|Children|Comedy
5471,movie_26184,"Diamond Arm, The (Brilliantovaya ruka) (1968)",Action|Adventure|Comedy|Crime|Thriller
5472,movie_26195,Sympathy for the Devil (1968),Documentary|Musical
5473,movie_26198,"Yours, Mine and Ours (1968)",Children|Comedy
5474,movie_26225,"Claire's Knee (Genou de Claire, Le) (1970)",Comedy|Romance
5475,movie_26231,Performance (1970),Crime|Drama|Thriller
5476,movie_26236,"White Sun of the Desert, The (Beloe solntse pustyni) (1970)",Action|Adventure|Comedy|Drama|Romance|War
5477,movie_26237,Zabriskie Point (1970),Drama|Romance
5478,movie_26242,Duel (1971),Action|Mystery|Thriller
5479,movie_26249,They Call Me Trinity (1971),Comedy|Western
5480,movie_26258,"Topo, El (1970)",Fantasy|Western
5481,movie_26265,Dr. Phibes Rises Again (1972),Adventure|Comedy|Horror|Romance
5482,movie_26283,Charley Varrick (1973),Crime|Drama|Thriller
5483,movie_26285,Dark Star (1974),Comedy|Sci-Fi|Thriller
5484,movie_26303,Sisters (1973),Horror|Thriller
5485,movie_26308,Turkish Delight (Turks fruit) (1973),Drama|Romance
5486,movie_26313,California Split (1974),Comedy|Drama
5487,movie_26317,Emmanuelle (1974),Drama|Romance
5488,movie_26322,Gone in 60 Seconds (1974),Action|Crime|Drama
5489,movie_26326,"Holy Mountain, The (Montaña sagrada, La) (1973)",Drama
5490,movie_26340,"Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)",Action|Adventure|Animation|Children|Comedy|Fantasy
5491,movie_26344,French Connection II (1975),Action|Crime|Drama|Thriller
5492,movie_26347,"Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)",Comedy|Drama|Romance
5493,movie_26350,"Passenger, The (Professione: reporter) (1975)",Drama
5494,movie_26357,Trilogy of Terror (1975),Horror|Thriller
5495,movie_26359,1900 (Novecento) (1976),Drama|War
5496,movie_26365,Futureworld (1976),Sci-Fi|Thriller
5497,movie_26366,Harlan County U.S.A. (1976),Documentary
5498,movie_26375,Silver Streak (1976),Action|Comedy|Crime
5499,movie_26386,High Anxiety (1977),Comedy|Thriller
5500,movie_26391,"New York, New York (1977)",Drama|Musical|Romance
5501,movie_26394,"Turning Point, The (1977)",Drama|Romance
5502,movie_26399,Five Deadly Venoms (1978),Action
5503,movie_26401,Last Hurrah for Chivalry (Hao xia) (1979),Action|Drama
5504,movie_26409,"Clonus Horror, The (1979)",Horror|Sci-Fi
5505,movie_26413,Snake in the Eagle's Shadow (Se ying diu sau) (1978),Action|Comedy
5506,movie_26422,Hair (1979),Comedy|Drama|Musical
5507,movie_26429,Love at First Bite (1979),Comedy|Horror|Romance
5508,movie_26444,"Hitch Hikers Guide to the Galaxy, The (1981)",Adventure|Comedy|Sci-Fi
5509,movie_26453,Smiley's People (1982),Drama|Mystery
5510,movie_26464,Blue Thunder (1983),Action|Crime|Drama
5511,movie_26467,"Day After, The (1983)",Drama|Sci-Fi
5512,movie_26471,Eddie Murphy Delirious (1983),Comedy|Documentary
5513,movie_26472,"Norte, El (1984)",Adventure|Drama
5514,movie_26492,Twilight Zone: The Movie (1983),Fantasy|Horror|Sci-Fi|Thriller
5515,movie_26498,Boy Meets Girl (1984),Drama
5516,movie_26504,Cloak & Dagger (1984),Action|Adventure|Children|Crime|Mystery|Thriller
5517,movie_26510,"Ewok Adventure, The (a.k.a. Caravan of Courage: An Ewok Adventure) (1984)",Adventure|Children|Fantasy|Sci-Fi
5518,movie_26523,"Silent Night, Deadly Night (1984)",Horror|Thriller
5519,movie_26524,"Times of Harvey Milk, The (1984)",Documentary
5520,movie_26527,What Have I Done to Deserve This? (¿Qué he hecho yo para merecer esto!!) (1984),Comedy|Drama
5521,movie_26528,Anne of Green Gables (1985),Children|Drama
5522,movie_26539,Death of a Salesman (1985),Drama
5523,movie_26542,Ewoks: The Battle for Endor (1985),Adventure|Children|Fantasy|Sci-Fi
5524,movie_26547,Police Story (Ging chaat goo si) (1985),Action|Comedy|Crime|Thriller
5525,movie_26554,"Quiet Earth, The (1985)",Drama|Mystery|Sci-Fi
5526,movie_26555,Spies Like Us (1985),Comedy
5527,movie_26562,White Nights (1985),Drama
5528,movie_26564,'Round Midnight (1986),Drama|Musical
5529,movie_26567,Club Paradise (1986),Comedy
5530,movie_26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama
5531,movie_26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller
5532,movie_26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance
5533,movie_26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
5534,movie_26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi
5535,movie_26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance
5536,movie_26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller
5537,movie_26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance
5538,movie_26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller
5539,movie_26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller
5540,movie_26622,Dominick and Eugene (1988),Drama
5541,movie_26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi
5542,movie_26630,Moonwalker (1988),Musical
5543,movie_26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery
5544,movie_26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy
5545,movie_26649,Lonesome Dove (1989),Adventure|Drama|Western
5546,movie_26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy
5547,movie_26676,Almost an Angel (1990),Comedy
5548,movie_26680,Cry-Baby (1990),Comedy|Musical|Romance
5549,movie_26681,Bullet in the Head (1990),Action|Drama|War
5550,movie_26686,Ghost Dad (1990),Comedy|Fantasy
5551,movie_26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller
5552,movie_26694,Ju Dou (1990),Drama
5553,movie_26695,"Krays, The (1990)",Drama
5554,movie_26696,Lionheart (1990),Action
5555,movie_26700,Nuns on the Run (1990),Comedy|Crime
5556,movie_26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller
5557,movie_26704,State of Grace (1990),Crime|Drama|Thriller
5558,movie_26712,35 Up (1991),Documentary
5559,movie_26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance
5560,movie_26717,Begotten (1990),Drama|Horror
5561,movie_26726,Dutch (1991),Comedy
5562,movie_26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary
5563,movie_26732,Johnny Stecchino (1991),Comedy
5564,movie_26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller
5565,movie_26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance
5566,movie_26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama
5567,movie_26745,Other People's Money (1991),Comedy|Drama|Romance
5568,movie_26750,Quigley Down Under (1990),Adventure|Drama|Western
5569,movie_26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller
5570,movie_26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War
5571,movie_26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance
5572,movie_26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance
5573,movie_26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama
5574,movie_26778,Ladybugs (1992),Comedy
5575,movie_26782,"Mambo Kings, The (1992)",Drama|Musical
5576,movie_26791,Shining Through (1992),Drama|Romance|Thriller|War
5577,movie_26792,Sidekicks (1992),Action|Adventure|Children|Comedy
5578,movie_26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance
5579,movie_26797,Visions of Light: The Art of Cinematography (1992),Documentary
5580,movie_26810,Bad Boy Bubby (1993),Drama
5581,movie_26812,Barbarians at the Gate (1993),Drama
5582,movie_26819,Fortress (1992),Action|Sci-Fi
5583,movie_26828,Mr. Nanny (1993),Action|Children|Comedy
5584,movie_26838,"Snapper, The (1993)",Comedy|Drama
5585,movie_26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama
5586,movie_26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi
5587,movie_26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror
5588,movie_26861,Freaked (1993),Comedy|Sci-Fi
5589,movie_26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama
5590,movie_26870,Major League II (1994),Comedy
5591,movie_26871,My Father the Hero (1994),Comedy|Romance
5592,movie_26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller
5593,movie_26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller
5594,movie_26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama
5595,movie_26901,Last of the Dogmen (1995),Adventure|Western
5596,movie_26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance
5597,movie_26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation
5598,movie_26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance
5599,movie_26940,"Late Shift, The (1996)",Comedy
5600,movie_26947,Pusher (1996),Crime|Thriller
5601,movie_26958,Emma (1996),Romance
5602,movie_26965,"Boxer, The (1997)",Drama|Thriller
5603,movie_26974,Gummo (1997),Drama
5604,movie_26985,Nirvana (1997),Action|Sci-Fi
5605,movie_26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance
5606,movie_27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller
5607,movie_27003,Beowulf (1999),Action|Horror|Sci-Fi
5608,movie_27006,RKO 281 (1999),Drama
5609,movie_27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror
5610,movie_27020,Gia (1998),Drama|Romance
5611,movie_27022,Thursday (1998),Action|Crime|Thriller
5612,movie_27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller
5613,movie_27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance
5614,movie_27074,Brave New World (1998),Sci-Fi
5615,movie_27075,Addams Family Reunion (1998),Children|Comedy|Fantasy
5616,movie_27105,Purgatory (1999),Fantasy|Western
5617,movie_27124,Bleeder (1999),Drama|Thriller
5618,movie_27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy
5619,movie_27140,Candyman 3: Day of the Dead (1999),Horror
5620,movie_27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi
5621,movie_27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi
5622,movie_27176,Style Wars (1983),Documentary
5623,movie_27178,In July (Im Juli) (2000),Comedy|Romance
5624,movie_27186,Kirikou and the Sorceress (Kirikou et la sorcière) (1998),Adventure|Animation|Children|Fantasy
5625,movie_27193,Taxi 2 (2000),Action|Comedy
5626,movie_27246,If These Walls Could Talk 2 (2000),Drama|Romance
5627,movie_27251,"10th Kingdom, The (2000)",Adventure|Comedy|Fantasy
5628,movie_27255,"Wind Will Carry Us, The (Bad ma ra khahad bord) (1999)",Drama
5629,movie_27266,2046 (2004),Drama|Fantasy|Romance|Sci-Fi
5630,movie_27306,Bartleby (2001),Comedy|Drama
5631,movie_27311,Batman Beyond: Return of the Joker (2000),Action|Animation|Crime|Sci-Fi|Thriller
5632,movie_27317,Audition (Ôdishon) (1999),Drama|Horror|Mystery|Romance|Thriller
5633,movie_27320,"Nine Lives of Tomas Katz, The (2000)",Comedy|Drama|Fantasy
5634,movie_27328,Monday (2000),Action|Comedy|Crime|Fantasy|Thriller
5635,movie_27329,Paradise Lost 2: Revelations (2000),Documentary
5636,movie_27368,Asterix & Obelix: Mission Cleopatra (Astérix & Obélix: Mission Cléopâtre) (2002),Adventure|Comedy|Fantasy
5637,movie_27369,Daria: Is It Fall Yet? (2000),Animation|Comedy
5638,movie_27370,Late Night Shopping (2001),Comedy
5639,movie_27373,61* (2001),Drama
5640,movie_27397,Joint Security Area (Gongdong gyeongbi guyeok JSA) (2000),Crime|Drama|Mystery|Thriller|War
5641,movie_27408,Ripley's Game (2002),Drama|Thriller
5642,movie_27416,Jalla! Jalla! (2000),Comedy|Drama|Romance
5643,movie_27420,Teknolust (2002),Comedy|Drama|Romance|Sci-Fi
5644,movie_27426,"Accidental Spy, The (Dak miu mai shing) (2001)",Action|Comedy|Thriller
5645,movie_27434,Darkness (2002),Horror|Mystery
5646,movie_27441,Blood: The Last Vampire (2000),Action|Animation|Horror
5647,movie_27450,Blueberry (2004),Adventure|Western
5648,movie_27473,American Psycho II: All American Girl (2002),Comedy|Crime|Horror|Mystery|Thriller
5649,movie_27478,Ali G Indahouse (2002),Comedy
5650,movie_27480,Dead or Alive 2: Tôbôsha (2000),Action|Crime|Thriller
5651,movie_27482,Cube 2: Hypercube (2002),Horror|Mystery|Sci-Fi
5652,movie_27491,Pulse (Kairo) (2001),Horror|Mystery|Thriller
5653,movie_27513,Dog Days (Hundstage) (2001),Drama
5654,movie_27523,My Sassy Girl (Yeopgijeogin geunyeo) (2001),Comedy|Romance
5655,movie_27537,Nothing (2003),Comedy|Fantasy|Mystery|Sci-Fi
5656,movie_27539,Undertaking Betty (Plots with a View) (2002),Comedy|Romance
5657,movie_27549,Dead or Alive: Final (2002),Comedy|Crime|Drama|Sci-Fi|Thriller
5658,movie_27555,Fubar (2002),Comedy
5659,movie_27563,"Happiness of the Katakuris, The (Katakuri-ke no kôfuku) (2001)",Comedy|Horror|Musical
5660,movie_27584,Dead End (2003),Comedy|Horror|Mystery|Thriller
5661,movie_27592,Sympathy for Mr. Vengeance (Boksuneun naui geot) (2002),Crime|Drama
5662,movie_27595,Jesus Christ Vampire Hunter (2001),Action|Comedy|Horror|Musical
5663,movie_27604,Suicide Club (Jisatsu saakuru) (2001),Horror|Mystery|Thriller
5664,movie_27611,Battlestar Galactica (2003),Drama|Sci-Fi|War
5665,movie_27618,"Sound of Thunder, A (2005)",Action|Adventure|Drama|Sci-Fi|Thriller
5666,movie_27619,"Lion King 1½, The (2004)",Adventure|Animation|Children|Comedy
5667,movie_27627,Oasis (2002),Drama|Romance
5668,movie_27644,Remember Me (Ricordati di me) (2003),Comedy|Drama|Romance
5669,movie_27660,"Animatrix, The (2003)",Action|Animation|Drama|Sci-Fi
5670,movie_27664,"Brown Bunny, The (2003)",Drama
5671,movie_27667,Ju-on: The Curse (2000),Horror
5672,movie_27674,11:14 (2003),Comedy|Crime|Drama|Mystery|Thriller
5673,movie_27683,Tremors 4: The Legend Begins (2004),Action|Comedy|Horror|Sci-Fi|Thriller|Western
5674,movie_27685,Bring It On Again (2004),Comedy
5675,movie_27689,"Crimson Rivers 2: Angels of the Apocalypse (Rivières pourpres II - Les anges de l'apocalypse, Les) (2004)",Action|Crime|Thriller
5676,movie_27692,And Starring Pancho Villa as Himself (2003),Action|Comedy|Drama|War
5677,movie_27695,Nicotina (2003),Action|Comedy|Drama
5678,movie_27704,Battle Royale 2: Requiem (Batoru rowaiaru II: Chinkonka) (2003),Action|Drama|Thriller|War
5679,movie_27705,In Hell (2003),Action|Drama|Thriller
5680,movie_27706,Lemony Snicket's A Series of Unfortunate Events (2004),Adventure|Children|Comedy|Fantasy
5681,movie_27708,Helen of Troy (2003),Action|Adventure|Drama|Romance
5682,movie_27716,"Green Butchers, The (Grønne slagtere, De) (2003)",Comedy|Crime|Drama|Romance
5683,movie_27721,"Very Long Engagement, A (Un long dimanche de fiançailles) (2004)",Drama|Mystery|Romance|War
5684,movie_27722,Last Life in the Universe (Ruang rak noi nid mahasan) (2003),Drama|Romance
5685,movie_27728,Ghost in the Shell 2: Innocence (a.k.a. Innocence) (Inosensu) (2004),Action|Animation|Drama|Sci-Fi|Thriller
5686,movie_27731,"Cat Returns, The (Neko no ongaeshi) (2002)",Adventure|Animation|Children|Fantasy
5687,movie_27741,"Twilight Samurai, The (Tasogare Seibei) (2002)",Drama|Romance
5688,movie_27744,"Facing Windows (Finestra di fronte, La) (2003)",Drama|Romance
5689,movie_27746,Ginger Snaps: Unleashed (2004),Horror|Thriller
5690,movie_27751,'Salem's Lot (2004),Drama|Horror|Mystery|Thriller
5691,movie_27762,Comic Book: The Movie (2004),Comedy
5692,movie_27768,Intimate Strangers (Confidences trop intimes) (2004),Drama
5693,movie_27769,Down to the Bone (2004),Drama
5694,movie_27772,Ju-on: The Grudge (2002),Horror
5695,movie_27773,Old Boy (2003),Mystery|Thriller
5696,movie_27776,Red Lights (Feux rouges) (2004),Drama
5697,movie_27778,Ginger Snaps Back: The Beginning (2004),Fantasy|Horror
5698,movie_27784,One Missed Call (Chakushin ari) (2003),Horror|Mystery
5699,movie_27788,"Jacket, The (2005)",Drama|Mystery|Sci-Fi|Thriller
5700,movie_27790,Millions (2004),Children|Comedy|Crime|Drama|Fantasy
5701,movie_27793,Starship Troopers 2: Hero of the Federation (2004),Action|Horror|Sci-Fi|War
5702,movie_27801,Ong-Bak: The Thai Warrior (Ong Bak) (2003),Action|Thriller
5703,movie_27802,Infernal Affairs 2 (Mou gaan dou II) (2003),Action|Crime|Drama|Thriller
5704,movie_27803,"Sea Inside, The (Mar adentro) (2004)",Drama
5705,movie_27808,Spanglish (2004),Comedy|Drama|Romance
5706,movie_27815,"Chorus, The (Choristes, Les) (2004)",Drama
5707,movie_27816,Saints and Soldiers (2003),Action|Adventure|Drama|War
5708,movie_27820,"Story of the Weeping Camel, The (Geschichte vom weinenden Kamel, Die) (2003)",Documentary|Drama
5709,movie_27821,"Interpreter, The (2005)",Drama|Thriller
5710,movie_27822,Open Water (2003),Drama|Thriller
5711,movie_27826,Touch of Pink (2004),Comedy|Drama|Romance
5712,movie_27829,Slasher (2004),Documentary
5713,movie_27830,"Bobby Jones, Stroke of Genius (2004)",Drama
5714,movie_27831,Layer Cake (2004),Crime|Drama|Thriller
5715,movie_27834,"Return, The (Vozvrashcheniye) (2003)",Drama
5716,movie_27837,Flight of the Phoenix (2004),Action|Adventure
5717,movie_27838,Mean Creek (2004),Drama|Thriller
5718,movie_27839,"Ring Two, The (2005)",Drama|Horror|Mystery|Thriller
5719,movie_27846,"Corporation, The (2003)",Documentary
5720,movie_27850,"Yes Men, The (2003)",Documentary
5721,movie_27865,Azumi (2003),Action|Adventure|Drama|Thriller
5722,movie_27866,In My Father's Den (2004),Drama
5723,movie_27869,Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004),Action|Drama|War
5724,movie_27873,Metallica: Some Kind of Monster (2004),Documentary
5725,movie_27878,Born into Brothels (2004),Documentary
5726,movie_27879,DiG! (2004),Documentary
5727,movie_27882,Riding Giants (2004),Documentary
5728,movie_27899,What the #$*! Do We Know!? (a.k.a. What the Bleep Do We Know!?) (2004),Comedy|Documentary|Drama
5729,movie_27904,"Scanner Darkly, A (2006)",Animation|Drama|Mystery|Sci-Fi|Thriller
5730,movie_27905,Casshern (2004),Action|Drama|Fantasy|Sci-Fi
5731,movie_27912,Outfoxed: Rupert Murdoch's War on Journalism (2004),Documentary
5732,movie_30707,Million Dollar Baby (2004),Drama
5733,movie_30745,Gozu (Gokudô kyôfu dai-gekijô: Gozu) (2003),Comedy|Crime|Drama|Horror|Mystery
5734,movie_30749,Hotel Rwanda (2004),Drama|War
5735,movie_30793,Charlie and the Chocolate Factory (2005),Adventure|Children|Comedy|Fantasy|IMAX
5736,movie_30803,3-Iron (Bin-jip) (2004),Drama|Romance
5737,movie_30810,"Life Aquatic with Steve Zissou, The (2004)",Adventure|Comedy|Fantasy
5738,movie_30812,"Aviator, The (2004)",Drama
5739,movie_30816,"Phantom of the Opera, The (2004)",Drama|Musical|Romance
5740,movie_30818,Beyond the Sea (2004),Drama|Musical
5741,movie_30820,"Woodsman, The (2004)",Drama
5742,movie_30822,In Good Company (2004),Comedy|Drama
5743,movie_30825,Meet the Fockers (2004),Comedy
5744,movie_30846,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller
5745,movie_30848,"Love Song for Bobby Long, A (2004)",Drama
5746,movie_30850,"Merchant of Venice, The (2004)",Drama
5747,movie_30883,Fat Albert (2004),Comedy|Fantasy
5748,movie_30890,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama
5749,movie_30892,In the Realms of the Unreal (2004),Animation|Documentary
5750,movie_30894,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller
5751,movie_30898,"Upside of Anger, The (2005)",Comedy|Drama|Romance
5752,movie_30994,Little Miss Marker (1980),Comedy|Drama
5753,movie_31000,Sweet Liberty (1986),Comedy
5754,movie_31030,I Remember Mama (1948),Children|Drama
5755,movie_31038,Smooth Talk (1985),Drama|Romance
5756,movie_31049,Out Cold (1989),Comedy|Thriller
5757,movie_31083,Man Trouble (1992),Comedy|Romance
5758,movie_31086,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama
5759,movie_31101,Stander (2003),Action|Crime|Drama
5760,movie_31114,Imaginary Heroes (2004),Comedy|Drama
5761,movie_31116,Sergeant York (1941),Drama|War
5762,movie_31123,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime
